,kurt7,min11,med4,skew13,power6,kurt4,std3,skew9,med12,med10,power8,max12,skew11,max6,min5,max1,max3,std13,kurtosis,power3,max5,std2,av3,skew4,min12,av11,med3,kurt2,med7,med9,kurt6,av7,med8,skewness,kurt5,med6,skew12,kurt12,med13,power1,av12,mean,max9,min1,skew8,av1,max11,av8,std4,kurt9,min2,min4,max2,av9,power5,skew1,med11,max4,max8,med5,av4,kurt8,kurt10,skew3,kurt1,skew2,class,std5,skew6,min3,std8,med1,std7,power10,std9,min7,kurt13,med2,av6,min10,skew7,skew5,std10,min9,std11,std1,min13,av2,skew10,power7,std,av13,av10,kurt3,max10,av5,max7,min6,power2,std6,power4,min8,max13,kurt11,power9,std12
172314.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,street_music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172315.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,street_music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172460.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,street_music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172519.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,street_music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172593.wav,0.17113059210724169,-41.483815276259385,-30.308251597626207,-0.01666958450178656,0.09569173172052203,0.37729067060402866,5.551375049781748,0.0375938356504162,-5.868673412882561,0.1052789199282716,0.08728763893814953,43.81953402715985,0.11604905798165274,12.31806903292283,-26.952405069436164,21.142533062954932,21.24315049538084,9.287402804942111,11.74967426799368,0.12460546792177102,41.71671608374534,5.483511062951193,-2.4268049805115783,-0.2640719152510633,-54.654129075044494,4.352962575158789,-2.2019431546903188,1.6097686230953148,22.724573298452807,0.8525264805658359,0.30840565722359115,22.61074680273059,-24.72480061662779,-0.05401145248143053,0.34585474499043123,-25.68491954382964,-0.11689842771988297,0.3791945916591146,-2.5156112806725215,0.11957465424043316,-6.145791276587129,0.013562094132279911,44.557551391807756,5.480204756839729,-0.28501453362831664,16.28030101468703,52.05554179057841,-25.158791593128303,9.331787736153762,0.4490760888155685,-21.031361559366776,-73.0013065464959,27.227229494233455,0.9188316991523493,0.06437726103634828,0.30878986516595647,3.9288257244114617,6.602998623141836,10.188817480541333,6.860759121297241,-30.915816010611085,0.39698673125646566,0.07580497835035693,-0.34620611230282045,2.4463965224637825,-0.7524670086310764,children_playing,8.160054404217872,-0.1610932390484848,-27.26828751774918,10.258622721230145,16.123615328004718,9.358147347590801,0.08716422970720751,10.039162913797645,-20.990424010964418,0.06342726140269805,8.749109086104278,-25.95094588004296,-37.31835941545008,-0.03545018830854546,0.01876940122890939,10.221073351848474,-40.18779432682813,11.863391543806792,1.2014388762360408,-39.15426918054,8.252205149866638,-0.021739780603460924,0.11509384611495431,1473.5208365045135,-2.520811790880017,0.10329346425480236,0.6847861545719756,40.3283095755759,6.8204001143497175,68.52340294775784,-70.56539273280899,0.14894961553809793,9.134403617638515,0.06846080806346183,-76.98657927005777,35.81635423073246,0.2298390903235803,0.08879474671905437,10.9335041535572
17307.wav,-0.25957343262560073,-75.82093061431398,-14.973838779395118,-0.02524068897093769,0.10398464430739,1.312544569036917,6.631996306193927,-0.10310838891826604,0.807886079381074,-7.39850518420255,0.10183472396274444,53.10810872114676,-0.6134177058693133,4.2217410670640945,-22.491467113301283,22.764486852194555,20.359738559142368,8.806207679140316,5.314686450469258,0.1002097225418671,57.65786462492368,4.777734449737045,-1.5590473026746956,-0.0909162550080634,-36.01974082625651,-1.6330666388101576,-1.6059411161024055,3.266482266752184,15.809135396378627,-1.0797548204557523,0.5640502813716974,15.637105266406742,-15.543951644061783,0.017157037059620833,0.06605720859672237,-40.2518896889473,0.2536668939547087,0.8231641037379838,2.5008456906781404,0.1084994721424842,1.0386602022381217,0.015049645041130155,40.719467302903986,6.75585024598383,-0.02560516003666517,16.34996364314636,42.179326042822076,-15.547421791588594,6.583528869098221,0.3708711679235899,-22.643872949357412,-52.12924307014502,26.18153190005833,-1.2013853684190032,0.08177717621227618,0.5667067925733729,-1.1067503467706634,24.671520426947055,17.492636852567532,15.626297710937795,-15.054353387720992,-0.09054847129657428,2.199207418049303,-0.1422254904402971,5.186001754539175,-1.1146068175478114,car_horn,9.186119829055407,-0.17405438502398027,-36.22603053166609,9.38529250174441,16.34664453886644,11.233764398800863,0.08027366254311177,8.743823992052452,-23.530485842979452,0.46583185863082965,13.775574250063352,-40.47174564802477,-56.92829640243566,-0.02413129378495293,0.042333421445741294,10.233948575930066,-43.57483621767078,10.310885610068992,0.9310292768753462,-43.97466784842962,13.149345891278411,0.41921313626712453,0.11838584052039403,1795.483662745685,2.4650242467001364,-7.098560840337972,0.03836324742164976,57.28694666609267,15.743838766427942,71.41675573633933,-104.96128379834083,0.113861770692821,9.368816895327187,0.10138032519176556,-55.33966843610639,41.09455017807675,1.9591357194719157,0.08979266188514572,8.87390812602186
173891.wav,-0.03229344344229057,-33.23102500068777,-11.799206866622459,-0.2581784374195138,0.10338243832960502,-0.3579965706010175,5.311834941255281,-0.15599258185916737,-0.7443516797083952,-13.8181954242841,0.08234520919444437,28.2628497577536,-0.08641034722632338,16.519258913494085,-18.372341838819818,14.698114999967695,24.523538400017465,8.774002196899536,4.7288352233152615,0.1467160799499661,36.41113392346882,2.818181564257091,8.353617099010012,-0.046410371381279784,-30.925995367839583,2.746970461389048,8.367146113731463,0.7833679870465775,7.356376225160579,-3.4889742602295173,0.24651726997931833,6.969889756189302,-8.019927470025744,-0.014235264412519629,0.7641384319602094,-6.641464987999176,-0.02920234410220299,0.05119369039523347,2.203531015710921,0.10932112321737569,-0.7952959644248293,-4.493532075454838,26.353409599161164,9.807425450904349,-0.19771363070862094,12.068482331272447,34.04679624506026,-8.42767741806597,7.111034123746953,-0.20201609175252067,-7.581458001972868,-35.55718348702985,21.007713457587133,-3.8173222294132914,0.08385254851517752,0.09627201749261964,2.7838907573506275,10.70785272995592,16.856865372127945,5.300999344803912,-12.022580061071372,-0.213451034583934,0.10810309494344983,-0.03589781834667271,0.013988122611214404,-0.25034746304229005,street_music,6.944860596100172,-0.28205588055600583,-17.832983999581042,8.230539328168232,12.052570767667003,7.026970472000607,0.12247983326421052,9.167967522477234,-21.995345361892362,0.11218403444527514,9.545094924841717,-6.908966060156618,-50.39316169918981,-0.16897151373619476,0.459890828823246,8.798068961886079,-44.365097608615976,7.538447887086073,0.5845794269494339,-34.85377928147298,9.52116422590855,-0.18354932858259151,0.09079090766735878,470.94374134120613,1.5796105327495351,-14.129810727968215,-0.3632710979822509,14.269978648952149,5.772503576113024,33.444507375235005,-36.79778787035365,0.09438552136898556,6.6779313323159135,0.0842761306692555,-39.02904749253189,36.48771681811852,0.22122252429520106,0.08245020782362095,8.32072246373566
173993.wav,0.12661321236433176,-169.29899851549632,-12.425771135901403,-0.25417806301328727,0.10968158365932852,0.41568151477470483,17.298746799719893,-0.3529496373177294,-4.498704527367109,-6.117888216175305,0.12208512695374481,43.436241732608075,-0.20047277764604457,31.53033352399333,-109.57065696604555,19.597592216453812,43.956488391802914,11.592180533996853,158.77592712443195,0.04209184539224905,62.05465697234471,11.071982555715849,-0.27324772634173083,-0.4043188692624405,-157.38156814345575,7.015513239808623,2.4484365733315125,1.1030812727512433,-2.110303063627265,9.002309290967327,-0.03329437946148772,-1.0148870376234949,-11.14555496117082,-0.8262191001880567,-0.016031433048292243,-22.73843723828753,-0.2597317810781002,1.4539317156753944,2.4083583785727933,0.03530750186335537,-4.926260380657465,0.13865628957543671,59.09905094056454,6.9646612263413905,-0.2806918249216515,11.080025420771596,69.55820252963484,-11.47256041934649,11.015355238917618,1.7961035711411313,-113.53066131844983,-111.256661885213,40.89380095176417,8.411191518652265,0.05197252060301457,0.5961728415502326,7.234037578860457,22.895372895170116,41.792082362562915,9.561822229901345,-13.287376743501023,1.7336128024488717,1.8226852814326584,-0.4495790377035069,-0.19284445706992592,-0.011239858295623692,dog_bark,13.593708579136607,-0.02234529177304663,-63.65591354326703,12.799772436234022,10.789752824829497,15.950414953470068,0.05019946602730063,12.021323956605421,-150.95455741302212,1.2950428110768666,0.5761375674766596,-22.5172160160905,-177.82603007233968,0.14649555590921448,-0.002176244642648592,14.559639166805816,-155.2249295928864,11.92278471721637,2.2101108339751696,-142.54712568383553,1.84054096356341,-0.7800804488365646,0.15831540084472742,739.1520232681188,2.06734690682421,-7.93363178424568,-0.5702719346579213,43.46930050239625,9.81767325394123,62.859325389657485,-120.51065348956645,0.1361364230417451,15.830040708888497,0.04191229322772093,-187.10623677955988,46.637271077978696,2.4472606666010286,0.2522978383868136,12.229791597936062
173994.wav,0.6532905084483214,-46.64274885275393,-19.62440774269055,-0.10303519157044592,0.08586484000904851,0.5838708877952574,10.988986202415601,-0.05665445085306874,-12.136584395148667,-15.906938223464365,0.10586166198658267,39.43240572421991,-0.11710003391779386,25.49267163595363,-43.50128571044266,19.149569663550388,59.31291044059099,13.382249028489571,19.03806238125622,0.12290760193759917,56.90004009508167,10.287175476898959,6.81118381285963,-0.2800885384196665,-76.81927879530465,9.824775893320801,7.500206069103807,6.224638664173408,-9.041439136401781,7.8707129862437695,0.3829463638872541,-9.418863927778046,-19.763775245411278,-0.2938778248030612,-0.13621606155412946,-31.32234111013647,-0.20185811315031515,0.5992581270324933,1.2848010220930248,0.05453983948288015,-12.498165741629915,-0.08511706710559123,56.55368662646565,6.951187008180553,-0.03229465538042771,13.262330914980163,56.7581299954432,-19.660330294800822,9.580203002441072,0.2491118685986442,-72.92398563456028,-74.56206468432316,44.88306052127032,7.823914533117174,0.09347766614200859,-0.09976491216616491,9.959194425132084,18.878997889226653,29.347289769813923,8.413619859688334,-20.10604392328475,0.42327201298613293,0.4218325569965402,-0.26350342450126296,-0.6661017972542065,-1.5387544927017442,dog_bark,12.464691776051593,0.09907929927573242,-54.76590741974079,11.60508824927334,13.399870330652266,10.506140500364415,0.08286030014883661,12.476083376521338,-66.22164111382453,0.09507790268402072,15.05863303723843,-30.899050351014708,-70.13876416609912,-0.1875270374588881,0.052775732059740524,11.629732947352522,-48.065321484825,12.36022551626958,2.36637025331655,-69.30640484419115,13.347046548424645,-0.24251607940147052,0.15789376050412995,1383.8453893267922,1.1717383707981694,-16.369172593585137,0.5005824164687276,30.671853076281927,8.559304303205527,41.84184216670154,-96.64453856710624,0.0718681400335769,13.46986616994229,0.0852192541981607,-90.69212063988574,52.61814455985169,0.2301026510353399,0.13950693555717675,11.240896746054366
173995.wav,2.6762592893447064,-152.61819121468116,-18.72351989895369,-0.26821529880431877,0.10239068464752163,1.0543451115012115,9.806900345644436,-0.3221167319825258,-15.4839074878408,-14.965417793734627,0.10451257517566089,31.072153528444165,-0.2704059716906507,26.601856231221696,-116.87173201036231,19.59986962902779,51.98762033487524,13.191019483628725,13.232326841240095,0.058471958977621794,63.009351493761436,10.176828761967949,9.18044880403197,-0.4265257795199327,-144.07889363617767,10.170483225919625,9.500352134780965,11.086889393816785,-9.762773087613045,9.873997084193242,0.8707558098484749,-10.273748953822787,-23.413933677209542,-0.3198620244788781,0.7537961810421034,-32.37735235920567,-0.24477551357035504,1.6269845773259748,2.7935974580660075,0.11208225413477473,-15.491970506999234,-0.11974352661498418,54.45339599402239,6.9805359731753,-0.2582437938052169,14.421967406274364,58.483445417105195,-23.496628168930858,9.640043801015262,2.814688679146493,-110.30546249136974,-113.93800679690258,41.389751385821256,9.589103137895187,0.05619749302958032,-0.7001064809896062,10.206681206820608,18.361280848510443,22.243959060629095,7.493137630717011,-19.287151461444537,2.906877330734856,2.872364683420771,-0.12975891399114445,0.05542658888350216,-2.229395360194342,dog_bark,12.549750310610277,0.031087029926373667,-57.002611945106814,11.373972786851791,14.834047564087852,10.591532541322188,0.11247827609135991,11.575534796354972,-145.8416933662059,1.4000415165575673,18.59021133930433,-32.2573461562721,-160.1531883095544,-0.3769039338472262,0.08625083697018139,11.406249720370102,-143.19692814318995,12.236347513922986,2.526808293868041,-140.86058616158493,17.190049394976516,-0.49321085697854616,0.07252162746605836,2354.6456597010315,2.522987476624602,-15.40406448392316,0.9594877652041638,33.09517307808656,8.001573163925384,33.23263145725855,-123.26092269936986,0.10712162085155853,13.281013469384462,0.13997701396894455,-173.1556806682255,47.88125221505879,2.815685848042653,0.1342464956569193,11.573088918497369
174026.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dog_bark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174032.wav,0.1538532150678278,-42.325771609710074,-27.048960655220192,-0.024403794195840142,0.12235029049917197,0.15025290626616217,5.741452266300395,0.10689968644095005,-6.958121937345871,-6.4959501926470695,0.08738031947153149,36.746785359189886,0.21903419404217536,-6.0379075927219645,-25.56385536082332,22.797538277297345,15.36034681612561,8.818120160712857,8.872386214198766,0.08933700403180839,51.71102526621487,4.763029630884981,-5.102945211697507,-0.252242993243735,-53.395014906436614,3.109155212519796,-4.783835712862864,1.339257274603046,9.222974768926655,-1.4057350490944913,0.1419525346863586,9.296511746813193,-31.07178779331207,-0.07643960655651676,0.3067394684208935,-37.05858760186656,-0.061400512914415714,0.3747373793830704,-0.6755751457720253,0.05984552049462111,-7.103553042110887,0.5972865841645464,39.2742528925592,10.75810173738997,-0.15416675830333693,18.42251753445103,59.12740908643322,-31.220311985626353,8.999628873466706,0.1876197664435133,-20.321589014023438,-66.40642591641729,29.020510433844027,-1.2983937217610886,0.08247815582009131,-1.3247904113335205,2.8304187307503312,3.7689170276735675,10.365804899500645,12.894264094882285,-27.518651740837292,0.02796065793349145,0.15564342216089422,-0.2408955049609008,3.9540718296347617,-0.5045712534109938,children_playing,8.71242981147785,-0.10478791915888822,-28.785718335550797,9.889848980699531,18.54967523277778,9.530889754618219,0.049290951510400506,10.521012820492151,-28.920162645220145,0.20126622935054872,8.809103963106374,-37.19456022478162,-46.43913003294971,0.07901101035215664,0.15318449412506852,10.133213888746354,-41.69066920516405,11.273307118756257,1.7503377854432527,-39.63890944833491,8.538770847626543,-0.05155964197890198,0.1389551337234991,4375.100140858086,-0.6884783971177361,-6.5085899584505125,0.38878388017230137,30.95271517287103,13.073818844376854,51.79905237540646,-76.84170738976103,0.12446390999605732,9.05277814095225,0.09306151348965244,-77.17316884229713,37.657974389145,0.32004853692526947,0.1528372009631664,10.287424993826983
174276.wav,0.06323334653510493,-56.41163353083757,-32.85731754564459,0.02375336063345083,0.09433364622349766,-0.03745450506913883,7.043118255369203,0.38289991159206066,5.150638470567115,-5.647048778649868,0.11183514178338373,52.13734943730658,-0.17974497906049375,5.17974854565245,-7.724875129849507,22.3824157688071,0.5090459056933131,8.16453772455603,4.82435926540341,0.1371934100559658,69.85731282226801,4.117242914088494,-19.410032860767796,0.21108979694337981,-30.740496427748987,-5.087307002643158,-20.82319329652934,0.1732825375393121,24.06510124892435,14.434650039639612,-0.526663124840784,23.93940273363219,-14.394748376042475,-0.041556184391020844,-0.40799910001048056,-34.12023938469644,0.3233412737742459,-0.6713085732435204,5.584788606610607,0.1103754208065566,7.627101872441403,-3.374722082440989,65.76044903618461,14.599018990913507,0.3275140122506874,18.311741586684136,30.375921223962415,-13.757154462285797,6.304070843799006,1.3633522102457292,-19.583301028572432,-56.00068665205466,13.473625038609123,14.61897304083179,0.11107225020326113,-0.4215509604115882,-4.894690123545177,-10.070747882007858,33.02291996638103,36.25332128345549,-32.38064646298172,0.3953984352112325,0.7621267824258227,0.2559329525637007,-1.5705652636229592,-0.23395128883775274,jackhammer,12.240055287375334,-0.016277781236591994,-40.28697265393743,9.53591886889831,19.631536922686152,9.162133180752162,0.04834910498653037,8.94179161941814,-16.22903035169635,0.5760496638435191,-2.280781451038208,-33.78127197178141,-54.6795841745622,-0.05169483189498497,-0.38528693508435313,10.321200744430739,-20.77892627512769,8.83604485659363,2.052782790236079,-32.4832729990114,-2.5116928834287804,-0.4690165662172514,0.10573829271883323,1962.730937056232,5.421203086206994,-6.314945503172585,-0.8832321346117706,25.855791967841025,34.61152895869517,58.982786912920794,-73.3461100182553,0.12601220707784572,12.606146092128217,0.10723595645943254,-49.472841193598924,47.15947788465743,0.48161390972100904,0.04785456968469322,13.819810440252292
174282.wav,1.310736622141735,-38.103933046664615,2.330799390925974,-0.13827496066490325,0.035853571623013177,2.998095088073792,6.285246593261594,0.2587265823608562,0.05008365645510046,0.35545693066052764,0.008737015416817468,35.26201667592122,0.09320644377233044,33.64104899439431,-40.343462652129574,23.501857581296097,26.390167740613727,7.384120749388096,505.8007134687195,0.18555651114482885,38.991866337294226,7.936671161745032,4.266812371288447,-1.6413156858682763,-60.28741042519855,-3.4665977283859366,4.361404527086142,5.605717289693576,-0.20548503462885245,-0.06270296267364592,4.220400492301686,0.6501251838077088,0.8413634852720259,-1.0712535586613772,1.8116064729644554,-2.2174931807811933,-0.5620750637377301,1.242808063836268,-3.457060781098194,0.490001416467641,-0.5804484997285411,-2.022355072476496,46.551714677084924,8.124838022998084,-0.6836052933690598,10.046190386549192,34.86742242320638,0.22708955014735915,11.413670880715054,0.9295006793361065,-26.804874916054953,-57.70656702651177,27.059663969695684,0.2513306171399359,0.02501009368402047,3.3321334527264783,-3.503258186997809,26.84726747272064,42.20719435360392,-3.882194105417837,-0.20860337278166158,1.6400856281100946,0.7826502216810249,-0.4380087670552429,13.57483366235926,2.3320846282787038,gun_shot,8.392450892199712,-1.2591257912994593,-34.54037804645821,8.949413425951604,9.262954511795051,8.7144626617893,0.016195927955940832,8.408006824588702,-34.78156368073741,0.9251646050332578,-16.6105713941956,-3.122472855696149,-43.701748918215415,0.7177555803419615,0.2672957997598124,8.709782849747434,-37.731069363909135,8.109633370551663,1.83584464277524,-45.93876188784615,-14.220232433108297,-0.4970642850501869,0.007875662187773629,1051.7557350487411,-3.5948080813778267,-0.3638996558776619,1.9899234337294507,32.689194528229706,-3.7099341805140877,48.18659412629731,-64.45940276038615,0.17737451250314834,10.157066891019856,0.04637813008422359,-47.098102646657104,33.609479188002226,0.6625996289875444,0.007017158932592639,8.371763161790993
