,std,mean,power2,power7,power5,kurtosis,skewness,power10,power4,power9,power6,power1,power8,class,power3
14110.wav,1367.8502569796908,-0.5606740315755209,0.03443074323103888,0.11388264254148418,0.07447619840272934,55.77352250326407,0.8080726949885533,0.2011564659087626,0.05777997967976604,0.21482931782521605,0.09255128909988217,0.0281210680955215,0.13740072025745267,drilling,0.045371574958146546
14111.wav,4417.814466953577,-0.4982869369033413,0.026694688594390722,0.14718926431405757,0.04307938560788382,7.655254941096923,0.09211587034728452,0.16356688310592712,0.03745638727799816,0.22633945610603515,0.06568049573955474,0.030172475690071886,0.23085324812316968,drilling,0.02896771544091117
14113.wav,204.08806900423625,-0.4954161658653846,0.07110960128316356,0.10808462234710181,0.10252040339690795,6.826137880153509,0.009289847239327973,0.11100123603433845,0.07406447468299515,0.13237197530149453,0.11006633682645464,0.10852491795258128,0.11992521228263654,drilling,0.06233121989232611
14114.wav,4739.460402301139,-0.5165512242268041,0.02171394403536,0.16631899771949754,0.06514620355600088,9.324771335470178,-0.055487653288799274,0.08129395255412261,0.04569681248320129,0.26073662579612544,0.13439440097704503,0.016594796746248964,0.17774851855813423,drilling,0.03035574757426397
14115.wav,1113.4962198003475,0.12428579757462686,0.25696132449197656,0.0024938438079640407,0.03655203146092874,9.33552857951133,-0.15290246274088842,0.000384448725365107,0.07466751700417912,0.0004100142950263528,0.011588728582384763,0.5082839976122829,0.0033130474785932475,drilling,0.10534504654129928
142003.wav,522.8988746512566,-0.15126666666666666,0.09979578277258808,0.08926680313103406,0.08555328713915442,5.204006562731562,-0.03444234744204678,0.09481974239937664,0.09836541904157353,0.11069462411551707,0.07629895887780426,0.13103038048064175,0.09766299916939715,children_playing,0.11651200287291301
142641.wav,4155.202068731833,-8.852289171787504,0.06263561892458437,0.0010726189458958317,0.015544885691298643,27.849463810490132,0.2693719536924959,0.0007565944007686613,0.028316562104279415,0.0006306478301892853,0.010331948738319897,0.8351897430895473,0.000608125827235061,dog_bark,0.0449132544478812
143115.wav,,,,,,,,,,,,,,car_horn,
14358.wav,2825.9004316981227,-0.4984458975661622,0.06819810600590544,0.14204518287983428,0.14921664220338957,7.992148073135679,0.003274425845435843,0.04427544954291165,0.11120990246039429,0.03623741518333133,0.17124072625500084,0.08267001508994641,0.12317843274197493,dog_bark,0.07172812763731128
14385.wav,3711.730002595259,-222.51634217442057,0.06866862310520885,0.1762168207090952,0.11315351422535909,4.327566267592937,0.11960581856454536,0.04271699194905415,0.0967074716997616,0.10146076563316596,0.11705853264600931,0.06262046088294744,0.1473374350526831,street_music,0.07405938409671534
14386.wav,3255.7737194975625,-238.54436479069918,0.1175778145323592,0.1301721326751925,0.08593556173082084,6.6889641681684635,-0.07990887631926022,0.04892493591454412,0.1315741033856738,0.08896660706258272,0.09735234173267912,0.08642623306608249,0.12389375403665814,street_music,0.08917651586340707
14387.wav,1314.5303075802608,-240.60423996911177,0.08613000742436121,0.10590342328856636,0.1102624707587804,8.26238270232209,-0.008754235444847597,0.046884274093695985,0.12040533406233134,0.10348862671570373,0.09183026321554044,0.0804710262194255,0.11548803929953752,street_music,0.13913653492205752
144068.wav,,,,,,,,,,,,,,engine_idling,
144351.wav,,,,,,,,,,,,,,drilling,
14524.wav,54.79778410771763,-0.46441859183536904,0.08742676117369515,0.08726364638365035,0.08163441762807355,5.268569062251727,-0.01991831125953679,0.1108586852085005,0.09583721270569803,0.13081641698063776,0.08456271483951597,0.12420289120965354,0.10711037559595751,car_horn,0.09028687827461766
14527.wav,692.9280577075816,-0.47188377458672276,0.08606791764100236,0.13079494748443973,0.13802991597445988,5.819657822369807,0.026943202299371843,0.08572813692909131,0.1128963027088718,0.08103491729163351,0.10959274753088277,0.07237003692270258,0.0988732110537019,street_music,0.08461186646321417
145577.wav,,,,,,,,,,,,,,car_horn,
145608.wav,9089.001222824076,-4.385408460746713,0.11968884034684296,0.09570838103894508,0.0787807930873168,3.6434193450359054,-0.015224079729911098,0.10961856363465292,0.11348604493341068,0.0907208434664436,0.09399873421217653,0.09985001244241652,0.11025226265563669,gun_shot,0.08789552418215824
145609.wav,9142.891883068338,-22.27241136067824,0.10380760984137447,0.09354376875094114,0.10375666668889737,3.348465567440443,0.0026022550848707354,0.10135514011576026,0.09177955088302457,0.09924830335714493,0.10084967789465316,0.10837390324642765,0.09198708646104836,gun_shot,0.10529829276072811
145611.wav,9687.023535685274,-7.959790232630654,0.10888903292228727,0.09580615860696831,0.09441787241480239,3.395882638814263,-0.02038159838518184,0.0895765238582264,0.10620717227812376,0.10909704729492149,0.10895698523013686,0.10357514170534415,0.09067367157951557,gun_shot,0.0928003941096738
145612.wav,7676.697683100524,-0.8530844578444412,0.10352757321256292,0.09820723164860151,0.10705751400441808,3.881847872277292,0.009043087727767678,0.11734779587812542,0.10702578977162627,0.10050329548110384,0.09475410854923808,0.08300615591180326,0.0963184311055766,gun_shot,0.09225210443694401
145683.wav,8992.498605900184,-3.4591698936532906,0.0868708942353116,0.10764604562963248,0.08772821126992457,3.605629894213917,0.007125887870279699,0.09776728097800774,0.09035882927540272,0.10379593881387976,0.11269551401855601,0.10445274528401087,0.12178943243226792,gun_shot,0.08689510806300635
146186.wav,3619.62571312747,-1.4095891370776612,0.08445868557338988,0.10325237749078436,0.10213643791645051,2.88603962661518,-0.3323316863068596,0.11281493324826646,0.10472517358550475,0.1072047796324778,0.10100450541012629,0.07871407804228972,0.1024434046922153,engine_idling,0.10324562440849493
146244.wav,4377.30757258998,-0.651883594759932,0.07897382312717365,0.07073281953065089,0.23560971835325484,5.114160664302352,-0.01937072587963729,0.002687764089572786,0.13305078751343247,0.004616365896962139,0.2585922759011149,0.05675074546331431,0.019840721746870633,drilling,0.1391449783776535
146249.wav,5352.29120486713,0.5797988217242228,0.22392573449881853,0.03510750737234457,0.09855056405212871,6.3137248560416905,-0.033478752262891445,0.0010453021410059642,0.1492463369359889,0.001736391585875849,0.0687209569632302,0.16747783567335214,0.007076362848206406,drilling,0.24711300792904883
146343.wav,5152.880824961132,7.359815255602104,0.1926333549332703,0.0034383645754127645,0.011422037991382854,18.4889769821656,0.15812493353777493,0.0015133022441208427,0.01849147172444908,0.0021471075024077526,0.007337281781715658,0.7225413440205839,0.0025657322378168286,dog_bark,0.037910002988840175
146690.wav,,,,,,,,,,,,,,air_conditioner,
146709.wav,,,,,,,,,,,,,,air_conditioner,
146714.wav,,,,,,,,,,,,,,air_conditioner,
146845.wav,,,,,,,,,,,,,,air_conditioner,
147019.wav,2253.9233071240033,-0.0041545286016949155,0.1414116581428505,0.04880012129034504,0.12158691705034476,6.280199896806807,-0.396991310547806,0.01299518146402213,0.23172987247615642,0.04318415392693033,0.0881964215968646,0.04485029156177269,0.06467483354759332,drilling,0.20257054894312027
147317.wav,4665.04970640931,-169.13113077698512,4.8588208501868206e-05,4.9191426148467294e-05,0.0009156487133755149,27.880704666771788,-0.8718650003598658,4.773851482762649e-05,0.03225057095442105,4.952870913366248e-05,4.879576726198832e-05,4.95124936055281e-05,4.781634936267153e-05,gun_shot,0.9664926088633616
147491.wav,,,,,,,,,,,,,,street_music,
147764.wav,3138.8228866555614,-4.1292959312713915,0.0998948468147899,0.14087290532905,0.1314667779112317,5.426438698839597,0.01605161849071956,0.02852068537008455,0.1434213548963228,0.06496979679358256,0.06764253378349816,0.11573258429724168,0.10828562664112422,drilling,0.09919288816307442
147926.wav,,,,,,,,,,,,,,air_conditioner,
148166.wav,1573.9567226561157,0.9185855263157895,0.2855798622164829,0.0706613438640437,0.07638854466195685,25.7822396465034,-0.03760821807701192,0.04305730783009082,0.09647406421336376,0.07527049558668432,0.0495584733393371,0.058757732687538845,0.07358774176042283,gun_shot,0.1706644338400789
148463.wav,,,,,,,,,,,,,,jackhammer,
148632.wav,,,,,,,,,,,,,,siren,
149177.wav,3876.0176611792917,-97.29491651205937,0.1550480258037279,0.05796200337645119,0.08236873794309775,13.654372397765457,-0.3198939795254646,0.0012755144925104052,0.10009334618738344,0.016755839764254703,0.08848811891541532,0.3574946619637865,0.03200688306905669,gun_shot,0.10850686848431616
149254.wav,,,,,,,,,,,,,,street_music,
149929.wav,,,,,,,,,,,,,,street_music,
150341.wav,836.6901890971233,-5.9564714326374535,0.19071277195184702,0.007854292098773216,0.019072962381559533,196.41966997992407,0.15713765357283235,0.0021018833665753705,0.024794889506311407,0.0032833914907452384,0.012237977760980113,0.6660616391686918,0.005503924063152839,dog_bark,0.06837626821136336
151065.wav,2124.473503525307,28.45508449451527,0.20807165720541287,0.008699517484290098,0.05700919105094006,7.563282626145613,-0.04999428786452479,2.4431417144176545e-05,0.0869490763512735,0.001075194735601586,0.026893131302973917,0.46696012511682494,0.002355196784135017,gun_shot,0.14196247855140387
151069.wav,1801.8581385785383,74.61312250090876,0.19793831608527088,0.013938336337402782,0.07821854088390656,12.077451850798791,-0.30922736738318934,3.247254174087506e-05,0.10929661510804764,0.0032735406098278407,0.03598921774236398,0.4002079892183338,0.006156692479867355,gun_shot,0.1549482789932385
151071.wav,1741.8357434385364,83.90396404286008,0.22292672173608685,0.013178947494788772,0.05123103105054186,8.13593493666274,-0.2597202469219352,3.110309230025037e-05,0.06537885009503844,0.004200348762997619,0.02266998947583515,0.4729046625290215,0.006351983984140485,gun_shot,0.14112636177924906
151149.wav,706.0026284225174,-1.6734171456520683,0.10217220946571749,0.08297144418931435,0.09217567056490722,7.463171903367232,-0.01225558818667484,0.08597676060548395,0.12081697984350781,0.08440418155226069,0.08386638437988868,0.10755467828155817,0.09479824246074628,children_playing,0.14526344865661536
151359.wav,504.5136929173025,-1.6802353686833964,0.13220769543098068,0.0933356228790986,0.07927105488424661,160.4290052143988,0.6132296671971923,0.1091019108180827,0.10237512356915786,0.09083082480483692,0.12676066872366976,0.0977057260322287,0.09029188042300024,car_horn,0.07811949243469793
151877.wav,8708.91246387597,-0.48263207733770846,0.10979744790559409,0.08308266366890545,0.16241264520845208,3.5781398753559253,-0.04709033286010417,0.075778654218073,0.14649725062654761,0.08072944465632091,0.08417710277025617,0.07568403281563614,0.09009342227774919,engine_idling,0.09174733585246535
151977.wav,518.6177339492252,-1.0104387708427645,0.12724083093566932,0.10879274164903287,0.11828529316311975,7.324630635304007,0.007387513286825551,0.009886441884931346,0.12506907780100837,0.07854203548487428,0.12119455741158336,0.07457856729992096,0.10341087883053311,air_conditioner,0.13299957553932662
152570.wav,,,,,,,,,,,,,,street_music,
152588.wav,3289.0461123725117,-0.32670081357947944,0.05356014854336074,0.13194744546526213,0.010471125119726657,28.87912713288914,0.13857689363538617,0.13177059855483833,0.13569897800979422,0.09295211422546801,0.1263768582188417,0.15603239876276725,0.013596457026250727,dog_bark,0.14759387607369023
152908.wav,,,,,,,,,,,,,,engine_idling,
153057.wav,3081.938841816131,-4.231429492185079,0.10505563538905781,0.13737403334188264,0.12279621240937377,3.7541404994092598,0.18276669543177812,0.033451462489684496,0.11612987284544306,0.06469548720344509,0.1353545132931531,0.06312220909981624,0.10070452136048957,car_horn,0.12131605256765424
153261.wav,5462.027070097884,-1.7025421142578125,0.10160796036166723,0.12123729156042964,0.09650145668014819,4.984792514176987,-0.038742152256365334,0.04012210737143774,0.1457432767558154,0.11485577044264156,0.0870972380159097,0.06399718095383186,0.10990314906627806,air_conditioner,0.11893456879184063
154758.wav,681.3985180968926,-1.1203529026466708,0.11054519639666566,0.1051475157374347,0.11383056461065336,6.811912803368844,-0.04897419331060554,0.027736134903612472,0.10832282588448672,0.10439339326153727,0.11238344930971542,0.11014768341755139,0.10584311654567344,engine_idling,0.1016501199326696
155044.wav,,,,,,,,,,,,,,street_music,
155127.wav,,,,,,,,,,,,,,street_music,
155129.wav,,,,,,,,,,,,,,car_horn,
155130.wav,,,,,,,,,,,,,,car_horn,
155202.wav,,,,,,,,,,,,,,street_music,
155212.wav,,,,,,,,,,,,,,street_music,
155217.wav,,,,,,,,,,,,,,street_music,
155219.wav,,,,,,,,,,,,,,children_playing,
155227.wav,,,,,,,,,,,,,,street_music,
155234.wav,,,,,,,,,,,,,,car_horn,
155238.wav,,,,,,,,,,,,,,children_playing,
155241.wav,,,,,,,,,,,,,,street_music,
155242.wav,,,,,,,,,,,,,,street_music,
155243.wav,,,,,,,,,,,,,,street_music,
155262.wav,,,,,,,,,,,,,,children_playing,
155263.wav,,,,,,,,,,,,,,children_playing,
155280.wav,,,,,,,,,,,,,,children_playing,
155283.wav,,,,,,,,,,,,,,car_horn,
155294.wav,,,,,,,,,,,,,,dog_bark,
155299.wav,,,,,,,,,,,,,,dog_bark,
155309.wav,6392.630124795345,-1.3180803571428572,0.41031742745445504,0.009820738353712447,0.07324117889409158,10.009082616304314,-0.041853459367336095,0.0035319764568471925,0.1350590426354472,0.0062774982510454755,0.023749298309630167,0.114059166559653,0.008486287850205509,dog_bark,0.21545738523491248
155310.wav,8581.937285902652,-1.5616174163179917,0.5011045212103009,0.006202342151731472,0.049572703906304035,4.340175467188626,-0.014656002459268968,0.003972546651466246,0.058691421649774665,0.005195446240899959,0.035981256386832715,0.13066541326791886,0.0057893040792201126,dog_bark,0.20282504445555116
155311.wav,6550.463042312159,-0.08465998427672956,0.5195363065737513,0.0065110139351759215,0.06002287877605094,8.61086715793624,0.03744557653732906,0.0027551920619248763,0.06606011087888337,0.004756101353494175,0.026258352484388157,0.12258380287842258,0.005436833622151708,dog_bark,0.18607940743575685
155312.wav,5746.541928902422,-0.7204182082452432,0.4149700790892488,0.01199637860740637,0.06598542471263821,11.84363441447071,-0.04319400921709231,0.0037056278627018123,0.12769649861605567,0.005174025696128556,0.04124595869627361,0.09040427254571697,0.013702570658003314,dog_bark,0.22511916351582678
155313.wav,7948.773223299346,-1.0653759057971015,0.5646149959484734,0.007079500104713224,0.037193965836266635,5.631189698194684,0.01419957800970429,0.003088351394906114,0.04831581464937971,0.0035080385018092693,0.015798211711070355,0.12163331844147594,0.0036033704607660337,dog_bark,0.19516443295113914
155314.wav,6249.847899555047,-0.39697809554413027,0.47107016515893363,0.007443400253167314,0.051249476082247496,10.029419174703968,0.023530226705921104,0.0030114856883018434,0.09613484908836918,0.00400046230133451,0.02646269526818258,0.16344748359178746,0.007044386034721453,dog_bark,0.17013559653295404
155315.wav,9459.507721754106,0.2840144230769231,0.5237944094558186,0.005104307974571594,0.039784888997149326,3.2645486510289197,0.09670766372114802,0.002388791465271594,0.07681276990772332,0.003154561920690132,0.017462389928541218,0.22936154829621413,0.004695469931119014,dog_bark,0.09744086212290123
155317.wav,7106.088950088378,-0.28288661067193677,0.5176884794551333,0.008983418789979967,0.04062150370044679,7.7663460057599885,0.08922113272193473,0.003282220493771393,0.08920207372295495,0.00333581466409247,0.022236023794277856,0.15507169664773848,0.00640547391830709,dog_bark,0.15317329481329775
155320.wav,4562.760434370077,0.17605846774193548,0.3613606947486668,0.00635320019815491,0.1196358964593893,14.758310511472322,-0.3140465243501376,0.002634967096889371,0.20868698074441075,0.003983124420627744,0.02396840439829596,0.1074815603885139,0.015127439957263011,dog_bark,0.15076773158778833
